05 · ITEMS MASTER,,,,,,,,,,,,,,,,,,,,,,
Tabela operacional central: 54 arquivos + 97 abas + itens lembrados. Colunas em ordem cognitiva.,,,,,,,,,,,,,,,,,,,,,,
OBJETIVO,Dividir abas multi-produto por secao.,,,,,,,,,,,,,,,,,,,,,
PROXIMA ACAO,Revisar itens marcados REVIEW_REQUIRED.,,DONO,Leonardo,STATUS,WORKING,,,,,,,,,,,,,,,,
ITEM-018-S007,06_Subagentes,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,DESKOSMastering.xlsx,DESKOSMastering.xlsx!06_Subagentes,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-018,06_Subagentes,31a5860c053f,8,ARQUITETURA DOS SUBAGENTES,
ITEM-018-S008,07_Decisoes,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,DESKOSMastering.xlsx,DESKOSMastering.xlsx!07_Decisoes,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-018,07_Decisoes,31a5860c053f,13,DECISÕES ARQUITETURAIS,
ITEM-018-S009,08_Gaps_Roadmap,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,DESKOSMastering.xlsx,DESKOSMastering.xlsx!08_Gaps_Roadmap,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-018,08_Gaps_Roadmap,31a5860c053f,13,GAPS E ROADMAP,
ITEM-018-S010,09_Indice_Arquivos,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,DESKOSMastering.xlsx,DESKOSMastering.xlsx!09_Indice_Arquivos,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-018,09_Indice_Arquivos,31a5860c053f,226,ÍNDICE COMPLETO DE ARQUIVOS,
ITEM-018-S011,10_Releases,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,DESKOSMastering.xlsx,DESKOSMastering.xlsx!10_Releases,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-018,10_Releases,31a5860c053f,10,RELEASES E PACOTES,
ITEM-009-S012,00_DASHBOARD,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!00_DASHBOARD,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,00_DASHBOARD,fd1a95bef0d3,9,"TESES E HIPÓTESES — CLUSTERS 1, 6, 7 E 10",
ITEM-009-S013,01_MASTER_VALIDACAO,SHEET_ITEM,,,C09,WORKBOOK,REVIEW_REQUIRED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!01_MASTER_VALIDACAO,Inspecionar secoes,SIM,SHEET_ROOT(+SECTION),PRESENT,FILE,FILE-009,01_MASTER_VALIDACAO,fd1a95bef0d3,546,ID | Cluster | Subcluster | Tipo | Tese/Hipótese a validar,
ITEM-009-S014,02_METODOLOGIA,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!02_METODOLOGIA,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,02_METODOLOGIA,fd1a95bef0d3,11,PROTOCOLO DE VALIDAÇÃO — TESES E HIPÓTESES,
ITEM-009-S015,C1_ESTRATEGIA,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!C1_ESTRATEGIA,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,C1_ESTRATEGIA,fd1a95bef0d3,174,ID | Cluster | Subcluster | Tipo | Tese/Hipótese a validar,
ITEM-009-S016,C6_CONTEUDO,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!C6_CONTEUDO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,C6_CONTEUDO,fd1a95bef0d3,131,ID | Cluster | Subcluster | Tipo | Tese/Hipótese a validar,
ITEM-009-S017,C7_DESIGN_UX,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!C7_DESIGN_UX,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,C7_DESIGN_UX,fd1a95bef0d3,104,ID | Cluster | Subcluster | Tipo | Tese/Hipótese a validar,
ITEM-009-S018,C10_TECNOLOGIA,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!C10_TECNOLOGIA,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,C10_TECNOLOGIA,fd1a95bef0d3,140,ID | Cluster | Subcluster | Tipo | Tese/Hipótese a validar,
ITEM-009-S019,99_LISTAS,SHEET_ITEM,,,C09,WORKBOOK,PROPOSED,WORKING,#cluster:delivery-governance #tipo:workbook #origem:sheet,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx,clusters_1_6_7_10_teses_hipoteses_validacao.xlsx!99_LISTAS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-009,99_LISTAS,fd1a95bef0d3,7,Status | Decisão | Evidência | Tipo,
ITEM-008-S020,00_RESUMO,SHEET_ITEM,PRG-SMALL-BUSINESS,,C02,WORKBOOK,PROPOSED,WORKING,#cluster:business-gtm #tipo:workbook #origem:sheet,cluster_2_mercado_negocio_gtm_unificado.xlsx,cluster_2_mercado_negocio_gtm_unificado.xlsx!00_RESUMO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-008,00_RESUMO,757a2ce87dbd,13,"CLUSTER 2 — MERCADO, NEGÓCIO E GTM | CONSOLIDAÇÃO DOS 3 DOCUMENTOS",
ITEM-008-S021,01_CLUSTER_2_UNIFICADO,SHEET_ITEM,PRG-SMALL-BUSINESS,,C02,WORKBOOK,PROPOSED,WORKING,#cluster:business-gtm #tipo:workbook #origem:sheet,cluster_2_mercado_negocio_gtm_unificado.xlsx,cluster_2_mercado_negocio_gtm_unificado.xlsx!01_CLUSTER_2_UNIFICADO,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-008,01_CLUSTER_2_UNIFICADO,757a2ce87dbd,499,ID | Área | Cluster | Subcluster | Conteúdo consolidado,
ITEM-008-S022,02_CRITERIOS,SHEET_ITEM,PRG-SMALL-BUSINESS,,C02,WORKBOOK,PROPOSED,WORKING,#cluster:business-gtm #tipo:workbook #origem:sheet,cluster_2_mercado_negocio_gtm_unificado.xlsx,cluster_2_mercado_negocio_gtm_unificado.xlsx!02_CRITERIOS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-008,02_CRITERIOS,757a2ce87dbd,8,Subcluster | Definição de indexação | Palavras-sinal | Exemplos de objetos,
ITEM-040-S023,Fluxo Completo,SHEET_ITEM,,,C07,WORKBOOK,PROPOSED,WORKING,#cluster:templates-assets #tipo:workbook #origem:sheet,Template_Minimo_Padronizacao_Processo.xlsx,Template_Minimo_Padronizacao_Processo.xlsx!Fluxo Completo,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-040,Fluxo Completo,36561891aa48,15,TEMPLATE MÍNIMO — PADRONIZAÇÃO DE PROCESSO,template padronizacao
ITEM-040-S024,Diagnóstico AS IS,SHEET_ITEM,,,C07,WORKBOOK,PROPOSED,WORKING,#cluster:templates-assets #tipo:workbook #origem:sheet,Template_Minimo_Padronizacao_Processo.xlsx,Template_Minimo_Padronizacao_Processo.xlsx!Diagnóstico AS IS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-040,Diagnóstico AS IS,36561891aa48,23,DIAGNÓSTICO DO PROBLEMA E PROCESSO ATUAL — AS IS,template padronizacao
ITEM-040-S025,TO BE e Piloto,SHEET_ITEM,,,C07,WORKBOOK,PROPOSED,WORKING,#cluster:templates-assets #tipo:workbook #origem:sheet,Template_Minimo_Padronizacao_Processo.xlsx,Template_Minimo_Padronizacao_Processo.xlsx!TO BE e Piloto,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-040,TO BE e Piloto,36561891aa48,20,SOLUÇÃO FUTURA — TO BE E TESTE-PILOTO,template padronizacao
ITEM-040-S026,SOP,SHEET_ITEM,,,C07,WORKBOOK,PROPOSED,WORKING,#cluster:templates-assets #tipo:workbook #origem:sheet,Template_Minimo_Padronizacao_Processo.xlsx,Template_Minimo_Padronizacao_Processo.xlsx!SOP,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-040,SOP,36561891aa48,29,SOP — PROCEDIMENTO OPERACIONAL PADRÃO,template padronizacao
ITEM-040-S027,Implantação e Controle,SHEET_ITEM,,,C07,WORKBOOK,PROPOSED,WORKING,#cluster:templates-assets #tipo:workbook #origem:sheet,Template_Minimo_Padronizacao_Processo.xlsx,Template_Minimo_Padronizacao_Processo.xlsx!Implantação e Controle,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-040,Implantação e Controle,36561891aa48,15,"IMPLANTAÇÃO, TREINAMENTO, MONITORAMENTO E MELHORIA",template padronizacao
ITEM-002-S028,Dashboard,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Dashboard,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Dashboard,d463c87ca843,30,DESK-OS · PLANILHA-MESTRA DE PRODUTO E PRÉ-DESENVOLVIMENTO,
ITEM-002-S029,Requisitos,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Requisitos,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Requisitos,d463c87ca843,55,ID | Área | Requisito | Especificação / Regra | Prioridade,
ITEM-002-S030,Geometria,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Geometria,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Geometria,d463c87ca843,16,ID | Elemento | X inicial (mm) | Y inicial (mm) | Largura (mm),
ITEM-002-S031,Storyboard,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Storyboard,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Storyboard,d463c87ca843,20,Quadro | Título | Referência | Operação / Conteúdo | Objetivo,
ITEM-002-S032,Fluxos_QR,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Fluxos_QR,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Fluxos_QR,d463c87ca843,18,QR ID | Tipo | Origem | Destino / Ação | Escopo,
ITEM-002-S033,Decisoes_Riscos,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Decisoes_Riscos,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Decisoes_Riscos,d463c87ca843,27,ID | Tipo | Tema | Descrição | Impacto,
ITEM-002-S034,Fontes,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Fontes,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Fontes,d463c87ca843,21,ID | Organização | Título / Referência | Categoria | URL / Local,
ITEM-002-S035,Board_PreDev,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Board_PreDev,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Board_PreDev,d463c87ca843,14,Fase / sessão | Objetivo | Atividades | Entregável | Gate,
ITEM-002-S036,Insumos_V2,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,REVIEW_REQUIRED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Insumos_V2,Inspecionar secoes,SIM,SHEET_ROOT(+SECTION),PRESENT,FILE,FILE-002,Insumos_V2,d463c87ca843,9,DESK-OS · REGISTRO DOS 7 NOVOS INSUMOS · UPDATE V2,
ITEM-002-S037,Arquitetura_Atual,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,REVIEW_REQUIRED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Arquitetura_Atual,Inspecionar secoes,SIM,SHEET_ROOT(+SECTION),PRESENT,FILE,FILE-002,Arquitetura_Atual,d463c87ca843,14,ARQUITETURA ATUAL · DECISÕES CONSOLIDADAS V2,
ITEM-002-S038,Curso_Orchestrator,SHEET_ITEM,PRG-EDUCATION,PRD-COURSE-EXPRESS,C04,SKILL,REVIEW_REQUIRED,WORKING,#cluster:architecture-system #tipo:skill #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Curso_Orchestrator,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Curso_Orchestrator,d463c87ca843,11,H8 · CURSO ANTHROPIC STACK + ORCHESTRATOR · DECISION BOARD,
ITEM-002-S039,GTM_Launch,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,REVIEW_REQUIRED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!GTM_Launch,Inspecionar secoes,SIM,SHEET_ROOT(+SECTION),PRESENT,FILE,FILE-002,GTM_Launch,d463c87ca843,9,GO-TO-MARKET E LAUNCH READINESS · 7 SISTEMAS,
ITEM-002-S040,Backlog_Update,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Backlog_Update,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Backlog_Update,d463c87ca843,46,DESK-OS · BACKLOG INTEGRADO V2 · CORE + ATIVAÇÃO + GTM,
ITEM-002-S041,Sessoes_Update,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Sessoes_Update,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Sessoes_Update,d463c87ca843,13,SESSÕES / PACOTES DE TRABALHO ATUALIZADOS,
ITEM-002-S042,Outputs_V3,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Outputs_V3,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Outputs_V3,d463c87ca843,18,DESK-OS · OUTPUTS ATUALIZADOS V3,
ITEM-002-S043,Skill_AI_Gov,SHEET_ITEM,PRG-ASA,PRD-ASA,C06,SKILL,PROPOSED,WORKING,#cluster:workflows-commands #tipo:skill #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_AI_Gov,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_AI_Gov,d463c87ca843,14,README EXECUTIVO · AI Governance Project Standalone,AI Governance
ITEM-002-S044,Skill_Project_Standalone,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Project_Standalone,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Project_Standalone,d463c87ca843,14,README EXECUTIVO · Project Standalone / Projects-to-Linear,
ITEM-002-S045,Skill_Anthropic_Handoff,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Anthropic_Handoff,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Anthropic_Handoff,d463c87ca843,14,README EXECUTIVO · Anthropic Handoff Orchestrator,
ITEM-002-S046,Skill_Leonardo_Orch,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Leonardo_Orch,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Leonardo_Orch,d463c87ca843,14,README EXECUTIVO · Leonardo Orchestrator,
ITEM-002-S047,Skill_Meta_Template,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Meta_Template,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Meta_Template,d463c87ca843,14,README EXECUTIVO · Meta Template Specialist,
ITEM-002-S048,Skill_Padrao_OS,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Padrao_OS,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Padrao_OS,d463c87ca843,14,README EXECUTIVO · Padrão OS,
ITEM-002-S049,Skill_Project_Cleaner,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Project_Cleaner,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Project_Cleaner,d463c87ca843,14,README EXECUTIVO · Project Cleaner / Refatorar Documentos,
ITEM-002-S050,Skill_Standalone_Orch,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Skill_Standalone_Orch,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Skill_Standalone_Orch,d463c87ca843,14,README EXECUTIVO · Standalone Orchestrator Template,
ITEM-002-S051,Evil_Tests_V3,SHEET_ITEM,,,C09,EVALUATION_TEST,PROPOSED,WORKING,#cluster:delivery-governance #tipo:evaluation_test #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Evil_Tests_V3,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Evil_Tests_V3,d463c87ca843,20,EVIL TESTS · BENCHMARK COM/Sem SKILL,
ITEM-002-S052,Macro_Personalizacao,SHEET_ITEM,,,C05,MACRO,PROPOSED,WORKING,#cluster:macro-personalization #tipo:macro #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Macro_Personalizacao,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Macro_Personalizacao,d463c87ca843,10,MACRO PERSONALIZAÇÃO · FONTES E CASCATA,
ITEM-002-S053,ICP_Cascata_Lego,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!ICP_Cascata_Lego,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,ICP_Cascata_Lego,d463c87ca843,1,PADRÃO-OS — Filtro + Cascata LEGO de Macro-Personalização,
ITEM-002-S054,TDHA_Superpowers,SHEET_ITEM,PRG-TDAH,PRD-TDAH-OS,C11,CONTENT,PROPOSED,WORKING,#cluster:tdah-domain #tipo:content #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!TDHA_Superpowers,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,TDHA_Superpowers,d463c87ca843,10,TDHA-OS · CATÁLOGO DE SUPERPOWERS,
ITEM-002-S055,GTM_Semana1_Template,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!GTM_Semana1_Template,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,GTM_Semana1_Template,d463c87ca843,8,TEMPLATE GTM · SEMANA 1 REUTILIZÁVEL,
ITEM-002-S056,Product_Mkt_Feed,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Product_Mkt_Feed,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Product_Mkt_Feed,d463c87ca843,493,PRODUCT MARKETING FEED · INVENTÁRIO E SÍNTESE,
ITEM-002-S057,Briefing_Codificado,SHEET_ITEM,,,C07,CODED_BRIEFING,PROPOSED,WORKING,#cluster:templates-assets #tipo:coded_briefing #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Briefing_Codificado,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Briefing_Codificado,d463c87ca843,12,BRIEFING CODIFICADO · DESK-OS V3,
ITEM-002-S058,Trigger_README,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Trigger_README,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Trigger_README,d463c87ca843,12,V-20260616-003 — Skill Trigger Tabular Matrix — #skills #triggers — Done,
ITEM-002-S059,Trigger_LONG,SHEET_ITEM,PRG-DESK-OS,PRD-DESK-OS,C04,WORKBOOK,PROPOSED,WORKING,#cluster:architecture-system #tipo:workbook #origem:sheet,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx,03DESKOSPLANILHAMESTRAV3OUTPUTSBENCHMARK.xlsx!Trigger_LONG,,SIM,SHEET_ROOT,PRESENT,FILE,FILE-002,Trigger_LONG,d463c87ca843,1,skill_uid,
